item_id,project_id,category,sub_category,item_name,unit,quantity,rate_per_unit_inr,amount_inr
ITM009241,PRJ0289,Electrical,Cable Trays,GI perforated cable tray,meter,9129.89,546.57,4990123.98
ITM009248,PRJ0289,Plumbing,Water Tank,Overhead RCC/PVC water tank,nos,5.0,85999.12,429995.6
ITM009252,PRJ0290,Civil,Painting,Interior emulsion paint (2 coats),sqm,360315.91,143.38,51662095.18
ITM009253,PRJ0290,Civil,Plastering,External cement plaster 20mm,sqm,191395.88,308.14,58976726.46
ITM009255,PRJ0290,Civil,Masonry,AAC block masonry (200mm),sqm,46072.5,634.49,29232540.53
ITM009257,PRJ0290,Civil,Earthwork,Excavation for foundation,cum,2509.88,279.58,701712.25
ITM009258,PRJ0290,Civil,Reinforcement,TMT steel bars Fe 500,kg,887996.22,82.75,73481687.2
ITM009269,PRJ0290,Electrical,Conduiting,PVC conduit pipe 25mm with accessories,meter,126805.1,51.44,6522854.34
ITM009274,PRJ0290,Electrical,Wiring,PVC insulated copper wire 2.5 sqmm,meter,231977.54,34.72,8054260.19
ITM009277,PRJ0290,Electrical,Cables,XLPE armoured cable 3.5C x 50 sqmm,meter,4361.83,803.41,3504337.84
ITM009278,PRJ0290,Plumbing,Water Supply,CPVC pipe 25mm with fittings,meter,28864.47,218.78,6314968.75
ITM009282,PRJ0290,Plumbing,Water Tank,Overhead RCC/PVC water tank,nos,7.0,57360.03,401520.21
ITM009293,PRJ0291,Civil,Concrete,RCC M25 for footings/columns,cum,351.71,8013.28,2818350.71
ITM009298,PRJ0291,Electrical,Switchgear,MCB distribution board (8-way),nos,18.0,2249.45,40490.1
ITM009302,PRJ0291,Electrical,Earthing,Earthing pit with GI strip,nos,6.0,4086.25,24517.5
ITM009307,PRJ0291,Plumbing,Sanitary Fittings,Wash basin with fittings,nos,14.0,5384.27,75379.78
ITM009315,PRJ0292,Civil,Earthwork,Excavation for foundation,cum,251.92,189.91,47842.13
ITM009318,PRJ0292,Civil,Plastering,External cement plaster 20mm,sqm,11092.42,255.34,2832338.52
ITM009324,PRJ0292,Civil,Concrete,RCC M25 for footings/columns,cum,313.5,7811.1,2448779.85
ITM009328,PRJ0292,Electrical,Sockets and Switches,Modular switch/socket points,nos,154.0,512.61,78941.94
ITM009331,PRJ0292,Electrical,Wiring,PVC insulated copper wire 2.5 sqmm,meter,8387.05,29.18,244734.12
ITM009350,PRJ0293,Civil,Roofing,RCC roof slab with waterproofing,sqm,163067.89,1558.18,254089124.84
ITM009354,PRJ0293,Civil,Waterproofing,Terrace waterproofing (APP membrane),sqm,11560.67,318.56,3682767.04
ITM009355,PRJ0293,Civil,Plastering,Internal cement plaster 12mm,sqm,252228.47,237.72,59959751.89
ITM009357,PRJ0293,Civil,Painting,Exterior weatherproof paint,sqm,180550.79,112.2,20257798.64
ITM009358,PRJ0293,Civil,Concrete,RCC M25 for footings/columns,cum,3861.99,7647.04,29532792.01
ITM009359,PRJ0293,Civil,Earthwork,Backfilling with excavated earth,cum,1639.71,125.63,205996.77
ITM009369,PRJ0293,Electrical,DG Set,Diesel generator set (backup),nos,1.0,758230.94,758230.94
ITM009374,PRJ0293,Plumbing,Drainage,PVC SWR pipe 110mm with fittings,meter,25731.5,271.26,6979926.69
ITM009378,PRJ0293,Plumbing,Sanitary Fittings,Water closet (WC) with flush tank,nos,197.0,6571.85,1294654.45
ITM009387,PRJ0294,Civil,Waterproofing,Terrace waterproofing (APP membrane),sqm,242.02,295.7,71565.31
ITM009408,PRJ0294,Plumbing,Sanitary Fittings,Water closet (WC) with flush tank,nos,2.0,10075.81,20151.62
ITM009420,PRJ0295,Civil,Concrete,PCC (Plain Cement Concrete) 1:4:8,cum,1032.94,4719.21,4874660.78
ITM009429,PRJ0295,Electrical,Lighting,LED street/flood light 50W,nos,147.0,1750.35,257301.45
ITM009435,PRJ0295,Plumbing,Pumps,Centrifugal water pump set,nos,6.0,23706.68,142240.08
ITM009454,PRJ0296,Civil,Masonry,Brickwork in CM 1:6 (230mm),sqm,103156.1,738.53,76183874.53
ITM009463,PRJ0296,Electrical,Switchgear,Main LT panel (custom),nos,3.0,129932.71,389798.13
ITM009465,PRJ0296,Electrical,Cable Trays,GI perforated cable tray,meter,9415.49,507.36,4777043.01
ITM009476,PRJ0297,Civil,Structural Steel,Structural steel fabrication & erection,kg,128249.56,107.95,13844540.0
ITM009477,PRJ0297,Civil,Flooring,Granite flooring,sqm,7142.16,3237.44,23122314.47
ITM009486,PRJ0297,Civil,Roofing,RCC roof slab with waterproofing,sqm,68741.57,1754.74,120623582.54
ITM009490,PRJ0297,Electrical,Conduiting,PVC conduit pipe 25mm with accessories,meter,48211.33,48.43,2334874.71
ITM009493,PRJ0297,Electrical,Lighting,LED panel light 18W,nos,558.0,515.05,287397.9
ITM009496,PRJ0297,Electrical,Transformer,Distribution transformer (as per load calc),nos,1.0,934492.14,934492.14
ITM009500,PRJ0297,Plumbing,Pumps,Centrifugal water pump set,nos,3.0,31486.19,94458.57
ITM009502,PRJ0297,Plumbing,Water Supply,CPVC pipe 25mm with fittings,meter,16020.93,240.92,3859762.46
ITM009523,PRJ0298,Electrical,Switchgear,MCCB panel 200A,nos,7.0,29900.75,209305.25
ITM009524,PRJ0298,Electrical,Conduiting,PVC conduit pipe 25mm with accessories,meter,64986.25,75.37,4898013.66
ITM009528,PRJ0298,Electrical,DG Set,Diesel generator set (backup),nos,1.0,639134.55,639134.55
ITM009542,PRJ0299,Civil,Flooring,Granite flooring,sqm,27594.33,1956.64,53992169.85
ITM009582,PRJ0300,Civil,Masonry,AAC block masonry (200mm),sqm,613.35,731.08,448407.92
ITM009583,PRJ0300,Civil,Doors and Windows,Flush doors with frame,nos,1.0,15079.0,15079.0
ITM009589,PRJ0300,Civil,Roofing,RCC roof slab with waterproofing,sqm,1122.85,1868.85,2098438.22
ITM009593,PRJ0300,Electrical,Transformer,Distribution transformer (as per load calc),nos,1.0,575428.87,575428.87
ITM009600,PRJ0300,Electrical,Cable Trays,GI perforated cable tray,meter,47.07,472.55,22242.93
ITM009615,PRJ0301,Civil,Waterproofing,Terrace waterproofing (APP membrane),sqm,32430.97,483.74,15688157.43
ITM009626,PRJ0301,Electrical,Cables,XLPE armoured cable 3.5C x 95 sqmm,meter,3500.84,1242.4,4349443.62
ITM009628,PRJ0301,Electrical,Earthing,Earthing pit with GI strip,nos,178.0,4137.87,736540.86
ITM009647,PRJ0302,Civil,Concrete,RCC M25 for slabs/beams,cum,61.02,7461.79,455318.43
ITM009650,PRJ0302,Civil,Concrete,PCC (Plain Cement Concrete) 1:4:8,cum,12.76,4520.52,57681.84
ITM009653,PRJ0302,Civil,Plastering,External cement plaster 20mm,sqm,1644.3,210.42,345993.61
ITM009657,PRJ0302,Civil,Flooring,Granite flooring,sqm,237.81,2041.97,485600.89
ITM009664,PRJ0302,Electrical,Lighting,LED street/flood light 50W,nos,2.0,2458.11,4916.22
ITM009670,PRJ0302,Electrical,Cable Trays,GI perforated cable tray,meter,121.05,395.91,47924.91
ITM009672,PRJ0302,Electrical,Earthing,Earthing pit with GI strip,nos,1.0,3419.08,3419.08
ITM009673,PRJ0302,Electrical,Wiring,PVC insulated copper wire 2.5 sqmm,meter,1778.34,32.03,56960.23
ITM009675,PRJ0302,Plumbing,Water Supply,CPVC pipe 25mm with fittings,meter,304.08,175.85,53472.47
ITM009677,PRJ0302,Plumbing,Sanitary Fittings,Wash basin with fittings,nos,2.0,4920.44,9840.88
ITM009678,PRJ0303,Civil,Earthwork,Excavation for foundation,cum,1867.76,246.17,459786.48
ITM009682,PRJ0303,Civil,Doors and Windows,Flush doors with frame,nos,72.0,15132.56,1089544.32
ITM009694,PRJ0303,Electrical,Lighting,Emergency exit light,nos,53.0,1612.31,85452.43
ITM009705,PRJ0303,Plumbing,Water Supply,CPVC pipe 25mm with fittings,meter,15623.1,229.76,3589563.46
ITM009711,PRJ0304,Civil,Reinforcement,TMT steel bars Fe 500,kg,9044.11,71.35,645297.25
ITM009712,PRJ0304,Civil,Plastering,External cement plaster 20mm,sqm,2185.8,259.95,568198.71
ITM009725,PRJ0304,Electrical,Transformer,Distribution transformer (as per load calc),nos,1.0,669884.1,669884.1
ITM009732,PRJ0304,Plumbing,Water Tank,Overhead RCC/PVC water tank,nos,1.0,98405.25,98405.25
ITM009736,PRJ0305,Civil,Roofing,RCC roof slab with waterproofing,sqm,196181.68,1602.49,314379180.38
ITM009739,PRJ0305,Civil,Concrete,PCC (Plain Cement Concrete) 1:4:8,cum,1769.83,4385.84,7762191.21
ITM009743,PRJ0305,Civil,Masonry,AAC block masonry (200mm),sqm,81104.26,554.5,44972312.17
ITM009744,PRJ0305,Civil,Structural Steel,Structural steel fabrication & erection,kg,488938.86,112.3,54907833.98
ITM009747,PRJ0305,Civil,Concrete,RCC M25 for footings/columns,cum,7641.39,7332.38,56029575.21
ITM009752,PRJ0305,Electrical,Sockets and Switches,Modular switch/socket points,nos,3390.0,395.41,1340439.9
ITM009756,PRJ0305,Electrical,Lighting,Emergency exit light,nos,200.0,1368.25,273650.0
ITM009793,PRJ0306,Electrical,Conduiting,PVC conduit pipe 25mm with accessories,meter,99191.21,59.72,5923699.06
ITM009797,PRJ0306,Electrical,Switchgear,Main LT panel (custom),nos,4.0,90711.48,362845.92
ITM009805,PRJ0307,Civil,Earthwork,Excavation for foundation,cum,1745.61,257.74,449913.52
ITM009806,PRJ0307,Civil,Painting,Interior emulsion paint (2 coats),sqm,142512.3,113.79,16216474.62
ITM009810,PRJ0307,Civil,Plastering,External cement plaster 20mm,sqm,67144.35,247.13,16593383.22
ITM009818,PRJ0307,Electrical,Lighting,LED street/flood light 50W,nos,56.0,1784.87,99952.72
ITM009823,PRJ0307,Electrical,Cables,XLPE armoured cable 3.5C x 95 sqmm,meter,623.34,1322.58,824417.02
ITM009842,PRJ0308,Civil,Waterproofing,Terrace waterproofing (APP membrane),sqm,126.77,545.45,69146.7
ITM009845,PRJ0308,Civil,Plastering,Internal cement plaster 12mm,sqm,2762.58,231.01,638183.61
ITM009848,PRJ0308,Civil,Doors and Windows,Aluminium windows with glazing,sqm,137.74,4753.38,654730.56
ITM009856,PRJ0308,Electrical,Fire Safety Electrical,Fire alarm panel & detectors,nos,1.0,43367.87,43367.87
ITM009870,PRJ0309,Civil,Reinforcement,TMT steel bars Fe 500,kg,915956.31,92.46,84689320.42
ITM009871,PRJ0309,Civil,Plastering,External cement plaster 20mm,sqm,208586.56,282.74,58975763.97
ITM009894,PRJ0309,Plumbing,Drainage,PVC SWR pipe 110mm with fittings,meter,25221.81,324.7,8189521.71
ITM009897,PRJ0309,Plumbing,Pumps,Centrifugal water pump set,nos,12.0,36698.29,440379.48
ITM009900,PRJ0310,Civil,Waterproofing,Terrace waterproofing (APP membrane),sqm,6088.7,337.13,2052683.43
ITM009908,PRJ0310,Civil,Doors and Windows,Flush doors with frame,nos,59.0,11103.94,655132.46
ITM009918,PRJ0310,Electrical,Conduiting,PVC conduit pipe 25mm with accessories,meter,34630.55,46.86,1622787.57
ITM009920,PRJ0310,Electrical,Fire Safety Electrical,Fire alarm panel & detectors,nos,4.0,30352.06,121408.24
ITM009921,PRJ0310,Electrical,Switchgear,MCCB panel 200A,nos,6.0,20700.62,124203.72
ITM009922,PRJ0310,Electrical,Switchgear,MCB distribution board (8-way),nos,59.0,1942.5,114607.5
ITM009924,PRJ0310,Electrical,Lighting,LED street/flood light 50W,nos,43.0,2005.43,86233.49
ITM009940,PRJ0311,Civil,Doors and Windows,Aluminium windows with glazing,sqm,1086.29,4734.68,5143235.54
ITM009945,PRJ0311,Civil,Masonry,Brickwork in CM 1:6 (230mm),sqm,8827.94,774.44,6836709.85
ITM009950,PRJ0311,Civil,Masonry,AAC block masonry (200mm),sqm,5128.54,615.64,3157334.37
ITM009951,PRJ0311,Civil,Structural Steel,Structural steel fabrication & erection,kg,75429.69,118.42,8932383.89
ITM009953,PRJ0311,Civil,Earthwork,Backfilling with excavated earth,cum,248.02,148.33,36788.81
ITM009973,PRJ0312,Civil,Reinforcement,TMT steel bars Fe 500,kg,834580.59,83.66,69821012.16
ITM009977,PRJ0312,Civil,Structural Steel,Structural steel fabrication & erection,kg,531103.6,125.79,66807521.84
ITM009979,PRJ0312,Civil,Plastering,External cement plaster 20mm,sqm,243670.32,323.56,78841968.74
ITM009988,PRJ0312,Civil,Earthwork,Excavation for foundation,cum,4255.37,243.59,1036565.58
ITM009989,PRJ0312,Electrical,Switchgear,MCB distribution board (8-way),nos,202.0,1963.02,396530.04
ITM009992,PRJ0312,Electrical,Conduiting,PVC conduit pipe 25mm with accessories,meter,113260.05,70.5,7984833.53
ITM010003,PRJ0312,Plumbing,Water Supply,CPVC pipe 25mm with fittings,meter,34097.16,278.68,9502196.55
ITM010008,PRJ0313,Civil,Waterproofing,Terrace waterproofing (APP membrane),sqm,12391.53,308.7,3825265.31
ITM010017,PRJ0313,Civil,Plastering,External cement plaster 20mm,sqm,140106.37,282.08,39521204.85
ITM010022,PRJ0313,Electrical,Cable Trays,GI perforated cable tray,meter,10488.26,393.86,4130906.08
ITM010023,PRJ0313,Electrical,Switchgear,MCB distribution board (8-way),nos,132.0,2226.23,293862.36
ITM010031,PRJ0313,Electrical,Cables,XLPE armoured cable 3.5C x 50 sqmm,meter,1866.08,608.86,1136181.47
ITM010032,PRJ0313,Electrical,Earthing,Earthing pit with GI strip,nos,50.0,3701.0,185050.0
ITM010037,PRJ0313,Plumbing,Sanitary Fittings,Wash basin with fittings,nos,155.0,5224.97,809870.35
ITM010040,PRJ0314,Civil,Plastering,Internal cement plaster 12mm,sqm,117025.97,254.26,29755023.13
ITM010042,PRJ0314,Civil,Painting,Interior emulsion paint (2 coats),sqm,140256.16,97.3,13646924.37
ITM010043,PRJ0314,Civil,Concrete,PCC (Plain Cement Concrete) 1:4:8,cum,695.45,5094.37,3542879.62
ITM010058,PRJ0314,Electrical,Sockets and Switches,Modular switch/socket points,nos,931.0,507.77,472733.87
ITM010061,PRJ0314,Electrical,Switchgear,MCB distribution board (8-way),nos,53.0,2645.89,140232.17
ITM010065,PRJ0314,Electrical,Switchgear,MCCB panel 200A,nos,3.0,21071.8,63215.4
ITM010066,PRJ0314,Plumbing,Sanitary Fittings,Water closet (WC) with flush tank,nos,46.0,11858.86,545507.56
ITM010069,PRJ0314,Plumbing,Pumps,Centrifugal water pump set,nos,2.0,28693.33,57386.66
ITM010073,PRJ0315,Civil,Earthwork,Backfilling with excavated earth,cum,1629.94,197.22,321456.77
ITM010074,PRJ0315,Civil,Concrete,RCC M25 for slabs/beams,cum,8404.82,8786.83,73851724.52
ITM010075,PRJ0315,Civil,Masonry,AAC block masonry (200mm),sqm,69919.83,647.47,45270992.33
ITM010076,PRJ0315,Civil,Doors and Windows,Aluminium windows with glazing,sqm,12273.02,4205.7,51616640.21
ITM010103,PRJ0316,Civil,Earthwork,Backfilling with excavated earth,cum,247.57,172.35,42668.69
ITM010111,PRJ0316,Civil,Concrete,PCC (Plain Cement Concrete) 1:4:8,cum,166.19,4622.39,768194.99
ITM010116,PRJ0316,Civil,Painting,Exterior weatherproof paint,sqm,26317.84,117.39,3089451.24
ITM010119,PRJ0316,Electrical,Wiring,PVC insulated copper wire 4 sqmm,meter,10408.59,56.14,584338.24
ITM010128,PRJ0316,Electrical,Switchgear,Main LT panel (custom),nos,1.0,81443.0,81443.0
ITM010144,PRJ0317,Civil,Concrete,RCC M25 for footings/columns,cum,1155.91,10378.14,11996195.81
ITM010151,PRJ0317,Civil,Reinforcement,TMT steel bars Fe 500,kg,247006.18,83.15,20538563.87
ITM010158,PRJ0317,Electrical,Conduiting,PVC conduit pipe 25mm with accessories,meter,25403.8,56.81,1443189.88
ITM010177,PRJ0318,Civil,Flooring,Granite flooring,sqm,167.23,2609.04,436309.76
ITM010178,PRJ0318,Civil,Concrete,PCC (Plain Cement Concrete) 1:4:8,cum,8.38,5369.63,44997.5
ITM010191,PRJ0318,Civil,Doors and Windows,Flush doors with frame,nos,1.0,14864.81,14864.81
ITM010203,PRJ0318,Electrical,Switchgear,MCCB panel 200A,nos,1.0,24429.15,24429.15
ITM010210,PRJ0319,Civil,Earthwork,Backfilling with excavated earth,cum,2226.09,166.37,370354.59
ITM010216,PRJ0319,Civil,Masonry,Brickwork in CM 1:6 (230mm),sqm,54101.97,742.0,40143661.74
ITM010218,PRJ0319,Civil,Painting,Exterior weatherproof paint,sqm,148721.3,130.01,19335256.21
ITM010221,PRJ0319,Civil,Earthwork,Excavation for foundation,cum,2526.62,201.24,508457.01
ITM010223,PRJ0319,Civil,Painting,Interior emulsion paint (2 coats),sqm,428918.94,131.05,56209827.09
ITM010233,PRJ0319,Electrical,Fire Safety Electrical,Fire alarm panel & detectors,nos,17.0,35339.75,600775.75
ITM010240,PRJ0319,Plumbing,Drainage,PVC SWR pipe 110mm with fittings,meter,24590.59,217.38,5345502.45
ITM010244,PRJ0320,Civil,Concrete,RCC M25 for slabs/beams,cum,2557.4,9344.08,23896550.19
ITM010251,PRJ0320,Civil,Masonry,AAC block masonry (200mm),sqm,25690.27,612.22,15728097.1
ITM010256,PRJ0320,Electrical,Sockets and Switches,Modular switch/socket points,nos,724.0,660.04,477868.96
ITM010259,PRJ0320,Electrical,Cable Trays,GI perforated cable tray,meter,3570.84,446.38,1593951.56
ITM010266,PRJ0320,Plumbing,Sanitary Fittings,Wash basin with fittings,nos,75.0,6690.92,501819.0
ITM010270,PRJ0321,Civil,Masonry,AAC block masonry (200mm),sqm,90113.23,637.75,57469712.43
ITM010276,PRJ0321,Civil,Doors and Windows,Flush doors with frame,nos,200.0,11650.1,2330020.0
ITM010287,PRJ0321,Electrical,Switchgear,MCB distribution board (8-way),nos,295.0,2915.22,859989.9
ITM010300,PRJ0322,Civil,Earthwork,Backfilling with excavated earth,cum,6481.66,225.97,1464660.71
ITM010301,PRJ0322,Civil,Doors and Windows,Aluminium windows with glazing,sqm,24492.55,5736.09,140491471.13
ITM010307,PRJ0322,Civil,Roofing,RCC roof slab with waterproofing,sqm,303050.85,1653.72,501161251.66
ITM010310,PRJ0322,Civil,Structural Steel,Structural steel fabrication & erection,kg,1081563.21,123.07,133107984.25
ITM010312,PRJ0322,Civil,Waterproofing,Terrace waterproofing (APP membrane),sqm,23930.79,361.83,8658877.75
ITM010315,PRJ0322,Electrical,Lighting,LED street/flood light 50W,nos,416.0,2489.43,1035602.88
ITM010326,PRJ0322,Electrical,Cables,XLPE armoured cable 3.5C x 50 sqmm,meter,5245.02,748.26,3924638.67
ITM010327,PRJ0322,Plumbing,Sanitary Fittings,Water closet (WC) with flush tank,nos,294.0,9574.28,2814838.32
ITM010333,PRJ0323,Civil,Reinforcement,TMT steel bars Fe 500,kg,1346593.03,59.47,80081887.49
ITM010339,PRJ0323,Civil,Concrete,RCC M25 for footings/columns,cum,6557.28,7259.52,47602705.31
ITM010342,PRJ0323,Civil,Earthwork,Backfilling with excavated earth,cum,5208.85,191.35,996713.45
ITM010343,PRJ0323,Electrical,Switchgear,MCCB panel 200A,nos,35.0,23581.92,825367.2
ITM010344,PRJ0323,Electrical,Cables,XLPE armoured cable 3.5C x 50 sqmm,meter,7284.35,674.43,4912784.17
ITM010345,PRJ0323,Electrical,Cable Trays,GI perforated cable tray,meter,18128.46,396.23,7183039.71
ITM010347,PRJ0323,Electrical,Lighting,LED panel light 18W,nos,2938.0,452.9,1330620.2
ITM010349,PRJ0323,Electrical,Lighting,Emergency exit light,nos,266.0,1230.7,327366.2
ITM010354,PRJ0323,Electrical,Sockets and Switches,Modular switch/socket points,nos,6570.0,359.83,2364083.1
ITM010362,PRJ0324,Civil,Reinforcement,TMT steel bars Fe 500,kg,735908.43,63.64,46833212.49
ITM010364,PRJ0324,Civil,Plastering,Internal cement plaster 12mm,sqm,284460.13,217.91,61986706.93
ITM010374,PRJ0324,Civil,Earthwork,Backfilling with excavated earth,cum,2942.36,130.7,384566.45
ITM010377,PRJ0324,Civil,Plastering,External cement plaster 20mm,sqm,176678.35,274.04,48416935.03
ITM010379,PRJ0324,Civil,Doors and Windows,Flush doors with frame,nos,194.0,13128.49,2546927.06
ITM010381,PRJ0324,Electrical,Cable Trays,GI perforated cable tray,meter,12873.24,452.39,5823725.04
ITM010390,PRJ0324,Electrical,Switchgear,Main LT panel (custom),nos,3.0,100977.44,302932.32
ITM010393,PRJ0324,Electrical,Lighting,LED street/flood light 50W,nos,203.0,2395.92,486371.76
ITM010398,PRJ0324,Plumbing,Drainage,PVC SWR pipe 110mm with fittings,meter,18490.8,271.41,5018588.03
ITM010401,PRJ0325,Civil,Roofing,RCC roof slab with waterproofing,sqm,40565.89,1556.83,63154194.53
ITM010406,PRJ0325,Civil,Waterproofing,Terrace waterproofing (APP membrane),sqm,4259.24,455.74,1941106.04
ITM010416,PRJ0325,Civil,Masonry,Brickwork in CM 1:6 (230mm),sqm,25342.44,683.79,17328907.05
ITM010421,PRJ0325,Electrical,Earthing,Earthing pit with GI strip,nos,19.0,3892.44,73956.36
ITM010426,PRJ0325,Electrical,Lighting,Emergency exit light,nos,44.0,1456.98,64107.12
ITM010435,PRJ0326,Civil,Reinforcement,TMT steel bars Fe 500,kg,244371.44,78.97,19298012.62
ITM010439,PRJ0326,Civil,Plastering,Internal cement plaster 12mm,sqm,109714.02,286.84,31470369.5
ITM010456,PRJ0326,Electrical,Switchgear,MCCB panel 200A,nos,9.0,27033.17,243298.53
ITM010461,PRJ0326,Plumbing,Sanitary Fittings,Water closet (WC) with flush tank,nos,64.0,13861.63,887144.32
ITM010482,PRJ0327,Plumbing,Sanitary Fittings,Wash basin with fittings,nos,342.0,4443.94,1519827.48
ITM010488,PRJ0328,Civil,Masonry,Brickwork in CM 1:6 (230mm),sqm,59708.52,808.8,48292250.98
ITM010494,PRJ0328,Civil,Painting,Exterior weatherproof paint,sqm,144971.55,215.23,31202226.71
ITM010501,PRJ0328,Electrical,Cables,XLPE armoured cable 3.5C x 50 sqmm,meter,3924.93,846.71,3323277.48
ITM010509,PRJ0328,Electrical,Fire Safety Electrical,Fire alarm panel & detectors,nos,18.0,50718.58,912934.44
ITM010512,PRJ0328,Electrical,Wiring,PVC insulated copper wire 4 sqmm,meter,70754.01,66.94,4736273.43
ITM010513,PRJ0328,Electrical,Sockets and Switches,Modular switch/socket points,nos,2614.0,512.37,1339335.18
ITM010521,PRJ0329,Civil,Structural Steel,Structural steel fabrication & erection,kg,346673.68,100.39,34802570.74
